tipo_Nueva;tipo_Usada;tipo_propiedad_apartaestudio;tipo_propiedad_apartamento;tipo_propiedad_casa;tipo_propiedad_finca;ubicacion_el carmen de viboral;ubicacion_el retiro;ubicacion_guarne;ubicacion_la ceja;ubicacion_llanogrande;ubicacion_marinilla;ubicacion_rionegro;ubicacion_san antonio de pereira;ubicacion_santuario;antiguedad_0;antiguedad_1 a 8 aÃ±os;antiguedad_16 a 30 aÃ±os;antiguedad_9 a 15 aÃ±os;antiguedad_Menos de 1 aÃ±o;antiguedad_MÃ¡s de 30 aÃ±os;area_m2;habitaciones;banos;garajes;balcon;bano_auxiliar;comedor;estudio;servicios_publicos;ventilacion_natural;zona_de_lavanderia;en_conjunto_cerrado;garaje_parqueadero(s);gimnasio;piscina;salon_comunal;vivienda_multifamiliar;zona_infantil;zonas_verdes;bombas_de_gasolina;cerca_centro_comercial;comodas_vias_de_acceso;restaurantes;seguridad;supermercados_ccomerciales;trans_publico_cercano;latitud;longitud;bano_independiente;closet;cocina_integral;cocina_tipo_americano;instalacion_de_gas;acceso_pavimentado;canchas_deportivas;garaje(s);cerca_de_zona_urbana;parques_cercanos;zona_comercial;zona_residencial;estrato;terraza;patio;alcantarillado;arboles_frutales;bano_compartido;en_casa;establo;pozo_de_agua_natural;area_rural;ascensor;parqueadero_visitantes;porteria_recepcion;vigilancia;sobre_via_principal;cochera;calentador;chimenea;comedor_auxiliar;cuarto_de_servicio;deposito_bodega;hall_de_alcobas;parqueadero_interno;piso_de_alta_resistencia;piso_en_baldosa_marmol;piso_en_cemento;bahia_exterior_de_parqueo;cancha_de_squash;en_condominio;garaje_cubierto;oficina_de_negocios;planta_electrica;porteria_vigilancia;senderos_ecologicos;tanques_de_agua;sobre_via_secundaria;jardin;vista_panoramica;colegios_universidades;zona_campestre;barra_estilo_americano;citofono;circuito_cerrado_de_tv;salon_de_juegos;despensa;cancha_de_futbol;lote_en_construccion;cocina_equipada;zona_industrial;ascensores_comunales;con_administrador;sauna_turco_jacuzzi;shut_de_basura;todos_los_servicios;ubicada_en_edificio;zona_de_bbq;bosque_nativo;en_edificio;en_zona_residencial;jardines_exteriores;area_urbana;asador;vigilancia_privada_24*7;zona_de_camping;vigilancia_24x7;zona_de_hamacas;alarma_contra_incendio;deteccion_de_humo;lic_de_construccion;locales_comerciales;piso_en_madera;disponibilidad_wifi;en_zona_comercial;cerca_a_sector_comercial;nacimientos_de_agua;bano_de_servicio;servicio_de_internet;rio_quebrada_cercano(a);galpon;pesebrera;cancha_de_baloncesto;invernadero;kiosko;sala_de_internet;cancha_de_tennis;alarma;sistema_de_riego;con_vivienda;casa_de_trabajadores;bahias_de_parqueo;aire_acondicionado;amoblado;cocina_de_lena;escalera_de_emergencia;gabinete_de_incendios;ascensor(es)_inteligente(s);industrial;banos_comunales;banos_mixtos;control_de_acceso_digital;servicios_independientes;vivienda_bifamiliar;rociadores_de_agua;finca_ganadera;corrales;cuarto_de_conductores;con_casa_club;finca_agricola;finca_agroganadera;cableado_de_red;puerta_de_seguridad;puerta_electrica;mezzanine;esquinero;acceso_para_camiones;sensor_de_movimiento;auditorio;patio_interno;cuarto_de_servicio.1;cuarto_de_escoltas;panoramica_un_lado;cocineta;finca_avicola;piso_en_alfombra;jaula_de_golf;con_cerca_electrica;oficinas_administrativas;salon_de_videoconferencias;pasaje_comercial;en_club;con_casa_prefabricada;finca_cafetera;abad;abierta;abierto;acabados;acceso;acogedora;acueducto;ademas;adicional;administracion;adultos;aeropuerto;agenda;agradable;agua;aguacate;aguas;aire;alcoba;alcobas;alta;alto;altura;ambiente;americana;amigos;amplia;ampliacion;amplias;amplio;amplios;antioqueño;antioquia;antonio;anual;apartaestudio;apartamento;apartamentos;aprox;apto;aptos;arboles;area;areas;arriendo;arriendos;ascensor;ascensores;autopista;auxiliar;auxiliares;año;años;balcon;balcones;barra;barrio;barro;basuras;baã;baño;baños;bbq;bemsa;biblioteca;blanco;bog;bogota;bonita;bosque;cabaña;cabina;cabinados;calentador;calidad;camaras;cambios;campestre;campo;cancha;canchas;caracteristicas;carmen;carretera;carro;carros;casa;casas;catolica;ceja;cel;central;centro;centros;ceramica;cercana;cercano;cercanos;cerrada;cerrado;chimenea;circuito;cita;citofono;ciudad;clic;climatizada;clinica;clinicas;closet;closets;club;cocina;codigo;colegio;colegios;colombia;comedor;comercial;comerciales;comfama;comodidad;comodidades;comodo;comodos;completa;completamente;completo;completos;comunes;conjunto;consta;construccion;construida;construidos;construir;corazon;cordoba;cordova;corredor;corredores;cuadrados;cuadras;cuarto;cuartos;cubierta;cubierto;cubiertos;dale;deck;deportivas;desarrollo;descanso;descubierto;deseas;despensa;dia;diseño;disfrutar;distribucion;distribuidos;doble;documentos;dotado;ducha;duplex;edificio;electrica;electrico;encontraras;energia;entorno;entrada;entrega;epm;equipada;escribenos;escrituras;espacio;espacios;espectacular;esquinera;estadio;estrato;estrenar;estudio;excelente;excelentes;exclusiva;exclusivo;exterior;facil;facilidad;faciolince;familia;familiar;fe;fibra;finca;fizebad;fontibon;fr;frente;frutales;full;futbol;garaje;gas;gimnasio;gimnasios;golf;grande;gris;gualanday;guarne;habitacion;habitaciones;hall;hermosa;hermoso;hermosos;herramientas;horas;horno;hospital;hospitales;huerta;ideal;iglesia;iglesias;iluminacion;iluminada;iluminado;iluminados;incluye;independiente;independientes;infantil;infantiles;info;informacion;inmobiliaria;inmueble;integral;interior;internacional;internet;interno;internos;inversion;invitados;isla;jacuzzi;jardin;jardines;jmc;jose;juan;juegos;kilometros;kiosco;kiosko;km;lago;laminada;lavanderia;libre;linda;lineal;link;linos;llamanos;llano;llanogrande;lote;lotes;lujo;luz;madera;mall;mansarda;maria;marinilla;mas;mascotas;mayordomo;med;medellin;medio;mejores;mensual;meson;metros;mil;millones;min;minutos;moderna;moderno;modernos;montaña;mt;mtrs;mts;mtsâ²;mtâ²;multiple;municipio;mâ²;nacimiento;nativo;natural;naturaleza;negociable;nicolas;nivel;niveles;niños;obra;ocasion;oficina;ofrece;ojo;opcion;oportunidad;optica;oriente;paga;pago;panoramica;pantanillo;paralelo;parcelacion;parque;parqueadero;parqueaderos;parqueo;parques;patio;patios;pavimentada;pavimentadas;peatonales;pempenao;pereira;pergola;permite;permutas;personas;pesebreras;pesos;ph;piscina;piscinas;piso;pisos;plana;plano;planta;plantas;plaza;podras;polideportiva;porcelanato;portada;porteria;porton;porvenir;posibilidad;pozo;ppal;precio;predial;previa;principal;principales;privada;privado;privados;propiedad;propiedades;proyecto;publico;publicos;puedes;puerta;puntos;puro;quebrada;queda;raiz;red;remodelada;reserva;residencial;residenciales;restaurantes;retiro;rio;rionegro;rodeada;rodeado;ropa;ropas;rutas;sala;salas;salida;salon;san;santa;sauna;sector;segura;seguridad;seguro;semi;sencilla;sencillo;sendero;senderos;servicio;servicios;shut;sistema;social;sociales;solarium;somer;spa;squash;star;sujeta;supermercados;tambien;techo;telefono;television;templado;tercer;terraza;terrazas;terreno;til;tipo;topografia;torre;torres;totalmente;tradicional;tranquila;tranquilidad;tranquilo;transporte;trimestral;tunel;turco;tv;ubicacion_v;ubicaciã;ubicada;ubicado;unidad;unifamiliar;universidad;universidades;urbana;urbanismo;urbanizacion;urbano;urve;util;utiles;valorizacion;vecinos;vehicular;vehiculos;vende;vendo;venta;verde;verdes;vereda;veredal;vestier;via;vias;viboral;vicente;vida;vidrio;vigilancia;visitantes;vista;viva;vivienda;vivir;whatsapp;zona;zonas
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
